transaction_amount,transaction_type,account_age_days,location,device_type,is_fraud
48.77107288497878,transfer,381,domestic,web,0
60.98491737704197,transfer,3163,domestic,mobile,0
2.4376258525755845,purchase,3473,domestic,ATM,0
37.50465962435363,purchase,1749,domestic,mobile,0
4.6327729476557815,purchase,2980,domestic,web,0
13.212907745905905,purchase,662,domestic,mobile,0
156.43024975021768,transfer,664,domestic,mobile,0
231.70508776151686,purchase,252,domestic,mobile,0
143.30176918900978,purchase,1163,domestic,mobile,0
74.7780703045502,transfer,819,domestic,web,0
15.638344393267333,cash_withdrawal,3334,domestic,mobile,0
183.9664231913008,purchase,3057,domestic,mobile,0
20.14078347864592,transfer,1047,international,web,0
0.5546280010766932,purchase,1654,domestic,web,0
97.72805596769318,purchase,2024,domestic,web,0
5.081974269170653,purchase,3183,domestic,mobile,0
3.2960167703578382,purchase,1174,domestic,web,0
32.36740221289937,cash_withdrawal,1910,domestic,web,0
31.05805299498013,purchase,3311,international,mobile,0
14.611158887992609,purchase,3208,domestic,mobile,0
9.636958147035177,transfer,2037,domestic,mobile,0
91.10950232349286,purchase,1449,domestic,web,0
5.517553877433996,transfer,3075,domestic,web,0
9.744951455235421,purchase,3600,domestic,web,0
204.73953833050342,purchase,1750,domestic,mobile,0
3.775862331429009,purchase,2157,domestic,mobile,0
217.52673142104624,purchase,1368,domestic,mobile,0
60.36042358265499,purchase,2315,domestic,mobile,0
10.860596594951662,purchase,1278,domestic,mobile,0
79.28269898663432,purchase,501,domestic,mobile,0
27.559665037770507,transfer,2581,domestic,mobile,0
60.84565713175621,purchase,236,domestic,web,0
57.36572032898788,transfer,2087,domestic,ATM,0
106.11819254992798,purchase,1724,domestic,mobile,0
116.4222840433816,purchase,927,domestic,mobile,0
31.43291311554214,purchase,679,domestic,web,0
55.72073614139259,cash_withdrawal,823,domestic,mobile,0
25.091007693553884,purchase,1343,domestic,mobile,0
58.975848399231324,cash_withdrawal,36,domestic,mobile,0
3.5772655764686,purchase,187,domestic,mobile,0
0.1863297979641655,purchase,3362,domestic,mobile,0
28.136352728059187,cash_withdrawal,1246,domestic,web,0
49.54182663573485,purchase,3636,domestic,web,0
90.08254715260419,purchase,1085,international,web,0
16.881533015726124,transfer,347,domestic,mobile,0
133.44550501355334,transfer,1002,domestic,mobile,0
3.360479674470436,purchase,3617,domestic,ATM,0
120.36570365805983,purchase,1671,domestic,mobile,0
48.64695369214528,cash_withdrawal,2121,domestic,mobile,0
3.833068797722747,purchase,2692,domestic,mobile,0
0.4792370627495114,cash_withdrawal,2308,international,web,0
12.836930240998706,purchase,1492,domestic,mobile,0
78.64078044329924,cash_withdrawal,855,domestic,mobile,0
13.85505115132008,cash_withdrawal,1412,domestic,ATM,0
31.277728090000593,purchase,3352,domestic,mobile,0
84.80413314240349,purchase,861,domestic,mobile,0
39.29097839250176,purchase,582,domestic,web,0
1.5835594071890102,purchase,55,domestic,mobile,0
36.889539585806,transfer,2742,domestic,mobile,0
29.298934269369536,transfer,1245,domestic,web,0
16.364855807506018,purchase,1753,domestic,mobile,0
28.951916926726305,transfer,1090,domestic,ATM,0
13.115961637530196,transfer,3641,domestic,mobile,0
70.89473372868666,transfer,2985,domestic,mobile,0
97.8428346581652,purchase,272,domestic,mobile,0
0.9670664486445758,purchase,1510,domestic,web,0
12.632184207681968,transfer,3065,domestic,mobile,0
12.719819393547196,purchase,2476,domestic,web,0
53.4947050307972,transfer,1359,domestic,mobile,0
50.654169149840996,purchase,132,domestic,mobile,0
2.687597683929059,purchase,1812,domestic,web,0
90.238027604743,purchase,905,domestic,web,0
62.714001795878815,purchase,135,domestic,mobile,0
31.175110675799356,purchase,759,domestic,mobile,0
61.41987266962591,purchase,384,domestic,web,0
0.5796476706366621,transfer,1962,domestic,mobile,0
138.66972226324168,purchase,523,domestic,mobile,0
32.182708481764635,cash_withdrawal,1072,domestic,mobile,0
4.637481720039868,purchase,2933,domestic,mobile,0
216.70731697936597,purchase,895,domestic,web,0
31.655344963261882,transfer,1813,domestic,mobile,0
3.2111006237036372,purchase,2388,international,mobile,0
73.77226888628266,purchase,2927,domestic,mobile,0
59.39587812102318,purchase,2767,international,mobile,0
20.173407826020686,purchase,270,domestic,web,0
56.51655971843924,purchase,2444,domestic,mobile,0
219.99889895561512,cash_withdrawal,3620,domestic,web,0
48.86162356502919,purchase,3194,domestic,mobile,0
24.193692101066905,purchase,1220,domestic,mobile,0
27.425702509846005,purchase,1116,domestic,mobile,0
7.067256223445209,purchase,364,domestic,mobile,0
19.105996627694825,purchase,3309,domestic,web,0
54.72197577593878,cash_withdrawal,1163,domestic,mobile,0
39.559770669178285,purchase,1534,international,mobile,0
40.84163828959275,purchase,1201,domestic,mobile,0
75.86557253056694,purchase,427,domestic,ATM,0
18.006868796389462,purchase,1593,international,web,0
4.786280527423763,purchase,1190,domestic,mobile,0
4.256042984742579,purchase,884,domestic,mobile,0
57.93263172009636,transfer,2649,domestic,mobile,0
18.96564010583294,purchase,1441,domestic,mobile,0
27.179036506796727,cash_withdrawal,1776,domestic,mobile,0
41.80531620112004,purchase,1325,domestic,mobile,0
3.3976095317135435,purchase,2540,international,ATM,0
40.35548318666744,transfer,2124,domestic,mobile,0
34.47725543617169,transfer,1410,domestic,ATM,0
222.92808225093893,purchase,936,domestic,ATM,0
19.40551425583139,purchase,2036,domestic,mobile,0
28.777374668244693,cash_withdrawal,3246,domestic,web,0
2.6847616402905348,purchase,679,domestic,mobile,0
140.53083419661044,purchase,3544,domestic,mobile,0
168.2654105015206,transfer,2170,domestic,mobile,0
17.411780077289922,purchase,428,domestic,mobile,0
19.011243157151668,cash_withdrawal,2605,domestic,mobile,0
48.79379091062655,transfer,2056,domestic,mobile,0
152.1034876607742,purchase,879,domestic,web,0
18.596751697246958,cash_withdrawal,2196,domestic,web,0
119.83429077751234,purchase,3179,domestic,web,0
64.96773743541127,transfer,54,international,web,1
11.269487873151105,purchase,654,domestic,web,0
12.654103386592668,purchase,1189,domestic,web,0
33.038418566340354,cash_withdrawal,3647,domestic,mobile,0
37.1436347581243,purchase,2106,domestic,web,0
23.82878278273536,purchase,1651,domestic,mobile,0
44.81391667454769,purchase,3125,domestic,web,0
11.79357140518704,transfer,1038,domestic,mobile,0
32.143070259922915,purchase,2297,domestic,mobile,0
45.913653437764154,transfer,2397,domestic,mobile,0
53.37691987081195,purchase,575,domestic,ATM,0
73.95383301091532,purchase,2970,domestic,web,0
64.36283964535804,purchase,2984,domestic,mobile,0
71.02043917045971,transfer,2563,domestic,ATM,0
10.244947258534951,purchase,2368,international,mobile,0
25.315731560493216,purchase,1482,domestic,mobile,0
9.000066295496525,transfer,3434,domestic,mobile,0
6.557350877783849,purchase,1076,domestic,web,0
1.5822270730651904,purchase,3015,international,ATM,0
19.436238062806787,transfer,807,domestic,mobile,0
121.14686572842845,purchase,432,domestic,mobile,0
43.09388627103656,transfer,1078,domestic,web,0
17.544018919447144,purchase,3121,domestic,mobile,0
135.78199191060145,purchase,144,international,web,1
59.53977012106687,transfer,2670,domestic,mobile,0
71.20864021507772,purchase,801,domestic,mobile,0
11.864141540467562,purchase,1324,domestic,ATM,0
19.00128055283935,purchase,557,domestic,mobile,0
41.72270537717333,transfer,2184,international,web,0
65.74267822364975,transfer,1357,domestic,mobile,0
39.748026049113975,purchase,3199,domestic,web,0
46.66118976665835,purchase,2538,domestic,mobile,0
71.81092170419447,transfer,3452,domestic,mobile,0
5.159506860086345,purchase,3570,domestic,mobile,0
5.45698999879378,transfer,2233,domestic,web,0
21.24002131065532,purchase,2310,domestic,mobile,0
26.816332841700056,purchase,1727,domestic,web,0
37.97647511765344,purchase,2282,domestic,web,0
132.4146297271714,transfer,2628,domestic,web,0
104.11758456332774,purchase,2453,domestic,ATM,0
50.27551885048863,transfer,1959,domestic,web,0
10.832844428968109,purchase,1760,international,web,0
65.92330581566588,purchase,1879,domestic,mobile,0
94.20758508770626,purchase,337,domestic,ATM,0
46.569833621608296,purchase,385,domestic,mobile,0
67.45176338393351,transfer,808,international,ATM,0
36.3994471302622,purchase,314,domestic,mobile,0
114.12179631090615,purchase,3353,domestic,web,0
0.28936879463638376,purchase,1929,domestic,mobile,0
14.381369113332191,purchase,3150,domestic,mobile,0
4.896486551442274,purchase,875,domestic,mobile,0
17.536354626184046,transfer,925,domestic,mobile,0
49.95828745445317,purchase,2200,domestic,ATM,0
14.532532665261277,purchase,3577,domestic,mobile,0
114.10741444139767,purchase,1096,domestic,ATM,0
39.59816296030759,purchase,2076,domestic,web,0
193.1166983988161,purchase,841,domestic,mobile,0
65.3756800657519,purchase,753,domestic,mobile,0
26.665701816883875,transfer,1663,domestic,web,0
108.83968450524351,purchase,313,domestic,mobile,0
14.175009940727593,purchase,3130,domestic,mobile,0
47.15057297135249,purchase,907,international,web,0
3.9956342567061585,cash_withdrawal,793,domestic,mobile,0
34.042558411557664,purchase,3374,domestic,mobile,0
18.932644785842875,purchase,827,domestic,mobile,0
11.523592518528677,purchase,839,domestic,web,0
198.24347820973486,purchase,3514,international,mobile,0
4.976594246574393,purchase,2650,domestic,ATM,0
44.16987454458693,purchase,600,domestic,web,0
16.941929079601422,purchase,3475,domestic,mobile,0
62.41614309450587,cash_withdrawal,2401,international,mobile,0
36.57756929843246,purchase,2626,domestic,ATM,0
56.523826157935076,purchase,1079,domestic,web,0
30.615266856521963,cash_withdrawal,1981,domestic,web,0
101.19281030542015,purchase,108,domestic,mobile,1
0.6343834561467812,purchase,2977,domestic,mobile,0
3.740721481731317,purchase,2410,domestic,web,0
29.91496866738502,purchase,461,domestic,web,0
7.147922927547222,cash_withdrawal,3530,domestic,mobile,0
13.13847276415242,purchase,1398,domestic,web,0
18.032364611878844,purchase,2855,domestic,mobile,0
102.0867489029543,purchase,1301,domestic,mobile,0
19.136535820915924,purchase,987,domestic,mobile,0
7.3972206719639475,purchase,757,domestic,mobile,0
2.162835954902101,purchase,2602,domestic,mobile,0
117.86359028174375,purchase,269,domestic,mobile,0
44.67811619721635,transfer,72,domestic,mobile,0
0.9263140519719607,transfer,668,domestic,mobile,0
20.900253745108895,purchase,476,domestic,web,0
106.37731590260766,transfer,1090,international,mobile,0
28.639333292705427,purchase,2394,domestic,mobile,0
62.965586232405066,transfer,3423,domestic,mobile,0
20.804935070672723,transfer,620,domestic,mobile,0
10.950639622354133,cash_withdrawal,2195,domestic,mobile,0
143.49764006877507,purchase,1232,domestic,mobile,0
6.498947976070027,purchase,2894,domestic,mobile,0
6.946224491249249,cash_withdrawal,3479,domestic,ATM,0
73.00019214177723,purchase,2922,domestic,mobile,0
35.78284564022226,purchase,581,domestic,mobile,0
17.838539062651908,transfer,1564,domestic,mobile,0
11.055564628063197,purchase,1072,domestic,mobile,0
12.7579755712732,transfer,3359,domestic,mobile,0
51.484438387511744,cash_withdrawal,1740,domestic,web,0
53.178053841467786,transfer,72,domestic,web,0
122.25754297699063,purchase,2797,domestic,mobile,0
79.9603189900781,transfer,635,domestic,web,0
294.58819920511763,purchase,2750,domestic,web,0
63.532992237354705,purchase,3033,domestic,web,0
85.14190531929316,purchase,3159,domestic,ATM,0
15.024303624615975,purchase,2769,domestic,web,0
2.202825002621114,purchase,870,domestic,mobile,0
22.725746176413782,transfer,482,domestic,mobile,0
114.64090146876693,transfer,117,international,web,1
70.23704510181923,purchase,2338,domestic,web,0
33.316016552365966,purchase,450,domestic,mobile,0
6.797314785977164,cash_withdrawal,1711,domestic,ATM,0
137.71980702837902,purchase,2330,domestic,web,0
52.4210024943048,purchase,1541,domestic,mobile,0
14.534518566117546,purchase,2105,domestic,ATM,0
49.00156782500573,purchase,3101,domestic,web,0
55.85377667199042,cash_withdrawal,130,domestic,mobile,0
45.59318902293805,transfer,2274,domestic,mobile,0
25.83236569940585,purchase,2072,domestic,web,0
53.89495570383879,transfer,3457,domestic,mobile,0
68.03294015803708,purchase,119,domestic,mobile,0
220.25665816906633,purchase,2381,domestic,mobile,0
38.85006100803716,purchase,332,domestic,web,0
73.50315687037998,transfer,1269,domestic,mobile,0
26.46157829381812,purchase,3143,domestic,mobile,0
87.5686860262072,purchase,1623,domestic,web,0
22.963085135505064,purchase,2016,domestic,web,0
2.5278184260048686,purchase,2939,domestic,web,0
73.30366024387256,purchase,134,domestic,mobile,0
4.477543553195397,purchase,2573,domestic,mobile,0
75.72548658250668,cash_withdrawal,2346,domestic,mobile,0
2.6532547955154704,cash_withdrawal,3252,domestic,web,0
41.07647420152671,purchase,2155,domestic,web,0
12.981997778458233,purchase,593,domestic,mobile,0
1.649070104427652,purchase,300,domestic,mobile,0
13.660457880636798,transfer,3629,domestic,ATM,0
2.8055285894074267,purchase,1849,domestic,mobile,0
1.834175280566355,purchase,1112,domestic,mobile,0
70.28965323619332,purchase,3036,domestic,mobile,0
43.90748556865409,purchase,720,domestic,mobile,0
44.867356097045466,purchase,3287,domestic,mobile,0
18.29410639573687,purchase,2471,domestic,mobile,0
134.9885717582647,transfer,1818,domestic,web,0
121.39897681780023,purchase,1581,domestic,mobile,0
2.3255730871740488,purchase,95,domestic,mobile,0
46.53206559001619,purchase,803,domestic,web,0
51.82101025554117,transfer,2996,domestic,ATM,0
49.92175026026282,purchase,1618,domestic,mobile,0
65.67134045626736,purchase,3271,domestic,mobile,0
38.89289604674973,purchase,1780,domestic,web,0
59.778983218599194,purchase,1606,domestic,ATM,0
15.112669074681188,transfer,1744,domestic,ATM,0
1.6766470336012134,purchase,1313,domestic,web,0
29.41348899641984,purchase,1677,domestic,mobile,0
73.02093088203279,purchase,1328,domestic,mobile,0
56.44593109592982,transfer,1436,domestic,mobile,0
23.89856049498074,transfer,757,domestic,mobile,0
7.869466989282824,purchase,3637,domestic,mobile,0
62.874929541381874,purchase,455,domestic,web,0
59.54154476886026,cash_withdrawal,3240,domestic,web,0
35.561386696895234,purchase,2224,domestic,mobile,0
154.67884038383718,transfer,73,domestic,web,1
8.294414629491294,purchase,2665,domestic,web,0
35.3683549779316,purchase,2121,domestic,mobile,0
31.771866971180952,purchase,3187,domestic,mobile,0
14.860937046330228,purchase,2374,domestic,mobile,0
11.877846781181493,transfer,1136,domestic,mobile,0
59.97175400798886,purchase,2466,domestic,mobile,0
58.71062637838595,purchase,1577,domestic,web,0
141.74783270770953,purchase,2086,domestic,mobile,0
105.96486188328068,purchase,23,domestic,web,1
131.6810752058117,cash_withdrawal,2470,domestic,mobile,0
43.780452731829925,purchase,198,domestic,web,0
26.693243668458866,purchase,1773,domestic,web,0
31.2120118191129,purchase,289,domestic,mobile,0
117.91663294036097,purchase,23,international,web,1
10.775083000408872,cash_withdrawal,2347,domestic,mobile,0
10.5440007358339,purchase,1090,domestic,mobile,0
30.409136831154527,purchase,1569,domestic,web,0
22.589678754925895,purchase,3128,international,mobile,0
62.45631721582997,purchase,3496,international,web,0
141.30020004597472,transfer,73,domestic,mobile,0
6.081997041456109,transfer,2444,domestic,mobile,0
23.738215618113557,transfer,1227,domestic,web,0
78.68023444559924,transfer,2461,domestic,web,0
89.09948060695697,purchase,3552,domestic,web,0
2.8091784578248458,transfer,3438,domestic,web,0
83.80587196249614,transfer,659,domestic,mobile,0
33.28929540206506,cash_withdrawal,548,domestic,ATM,0
124.63499217688208,purchase,479,domestic,web,0
95.38593096458949,transfer,148,domestic,mobile,0
22.692537234359953,purchase,1658,domestic,web,0
104.82754077177302,purchase,1721,domestic,mobile,0
34.01614623279765,purchase,1866,domestic,mobile,0
5.303453804904421,transfer,1382,international,mobile,0
159.5531520471371,transfer,1558,domestic,web,0
151.63203993394077,cash_withdrawal,3595,domestic,mobile,0
56.07659219149821,cash_withdrawal,719,international,ATM,0
77.77447350806756,purchase,1879,domestic,mobile,0
33.6323453271286,purchase,2599,domestic,mobile,0
43.025460561463305,purchase,196,domestic,mobile,0
56.98919931745888,purchase,2241,domestic,web,0
13.301276159600697,transfer,949,domestic,mobile,0
34.266439052769094,purchase,2135,domestic,mobile,0
8.578638237625114,purchase,3597,domestic,mobile,0
2.634944157906085,transfer,1275,domestic,ATM,0
27.09718520622479,purchase,3261,domestic,mobile,0
21.797676730836667,cash_withdrawal,1692,domestic,ATM,0
107.96186555842174,purchase,1033,domestic,mobile,0
62.59388080847127,purchase,1002,international,mobile,0
3.170759755536955,purchase,2626,domestic,mobile,0
82.16655588657973,cash_withdrawal,2259,domestic,mobile,0
13.693027607103852,purchase,2734,domestic,mobile,0
115.5851922700519,purchase,3163,domestic,mobile,0
6.099163607206772,purchase,2739,domestic,web,0
1.2148930740427533,purchase,1645,domestic,web,0
25.99934605720818,purchase,1746,domestic,ATM,0
22.92425916914676,purchase,3591,domestic,mobile,0
79.64905291553204,purchase,372,domestic,mobile,0
10.321605330377826,purchase,3617,domestic,mobile,0
23.601029443531157,transfer,2377,domestic,ATM,0
7.9319183734430405,purchase,2497,domestic,ATM,0
43.38560505970516,purchase,3609,domestic,mobile,0
25.379446764813064,purchase,670,domestic,web,0
54.4053208021805,purchase,59,domestic,mobile,0
3.6908468501513134,purchase,2192,domestic,mobile,0
27.092932275544612,purchase,327,domestic,web,0
273.66173348935433,purchase,1335,domestic,mobile,0
70.2988456786135,purchase,1382,domestic,mobile,0
56.97891098581616,purchase,1846,domestic,mobile,0
34.09758532490763,purchase,2552,domestic,mobile,0
79.15511115532735,transfer,2123,domestic,web,0
39.04597491099998,purchase,617,domestic,mobile,0
68.0496413178296,purchase,2670,domestic,mobile,0
55.63116280790813,purchase,1094,international,ATM,0
15.440897817890548,transfer,1773,domestic,web,0
119.53670013039553,purchase,778,domestic,mobile,0
2.007875341000006,purchase,1951,domestic,mobile,0
88.14072362234401,transfer,2650,domestic,mobile,0
61.54114084967971,purchase,3324,domestic,web,0
21.609580973394255,purchase,514,domestic,ATM,0
8.41162466780625,purchase,3537,domestic,mobile,0
30.391205498475692,purchase,360,domestic,web,0
85.75867549232842,purchase,3261,domestic,mobile,0
29.127763749364178,transfer,2378,domestic,mobile,0
13.846591744415068,cash_withdrawal,1820,domestic,web,0
1.5966840646526912,purchase,1011,domestic,ATM,0
33.91508155513851,purchase,2680,domestic,web,0
3.559425313132252,cash_withdrawal,3293,domestic,mobile,0
49.837335340074574,purchase,1324,domestic,mobile,0
0.43281805055269695,cash_withdrawal,2316,domestic,mobile,0
23.486177371615256,transfer,2587,domestic,mobile,0
58.443045468060696,purchase,386,domestic,web,0
5.587072665464986,purchase,1578,domestic,mobile,0
24.536943501757477,purchase,2609,domestic,mobile,0
13.529475387595324,purchase,2497,domestic,web,0
22.14597947241836,purchase,2776,domestic,mobile,0
20.326700090074038,cash_withdrawal,3459,domestic,mobile,0
22.877974145165915,purchase,1198,domestic,mobile,0
33.60770794699878,cash_withdrawal,3159,domestic,ATM,0
2.4706499447150345,transfer,2525,domestic,mobile,0
43.12293655762136,purchase,217,domestic,ATM,0
55.1016089756706,transfer,417,domestic,mobile,0
26.90590132204877,purchase,1538,domestic,mobile,0
12.528776720497431,cash_withdrawal,256,international,mobile,0
11.469352121871298,purchase,472,domestic,web,0
97.55740700667624,transfer,295,domestic,web,0
17.407242060498948,purchase,1466,international,mobile,0
28.72677778723253,cash_withdrawal,3337,domestic,mobile,0
2.713659459926547,purchase,1600,domestic,web,0
66.30458135732158,purchase,1439,domestic,mobile,0
5.281670073437333,purchase,1969,domestic,web,0
158.22726396433058,transfer,1944,domestic,mobile,0
66.05537341168576,transfer,647,international,mobile,0
43.73327057152732,transfer,3277,domestic,web,0
35.180766404091806,purchase,1827,domestic,web,0
37.227217727180204,purchase,1394,domestic,mobile,0
56.59984764414545,transfer,1546,domestic,web,0
80.7176738031259,purchase,757,domestic,mobile,0
48.37937677094687,cash_withdrawal,2490,domestic,mobile,0
17.439998763116655,purchase,1868,international,web,0
23.743256338581464,purchase,2586,domestic,mobile,0
15.413636566016354,purchase,3342,domestic,mobile,0
50.62534181943613,purchase,2857,domestic,web,0
29.51929779407672,transfer,157,domestic,mobile,0
22.169231298440145,transfer,1916,international,web,0
20.382552919678808,purchase,1830,domestic,mobile,0
14.531146437307155,transfer,2032,domestic,web,0
184.25288394094432,cash_withdrawal,2126,domestic,mobile,0
83.07343992442352,cash_withdrawal,946,domestic,ATM,0
19.54928851086151,purchase,1744,domestic,mobile,0
8.980593310915678,cash_withdrawal,345,domestic,mobile,0
189.61556528390346,purchase,1922,domestic,mobile,0
47.44015841541464,purchase,2066,domestic,mobile,0
44.36114946889184,purchase,682,domestic,mobile,0
11.11159437946992,transfer,1568,domestic,mobile,0
5.566968910601795,purchase,1320,domestic,web,0
1.2087021586429012,cash_withdrawal,1452,domestic,mobile,0
60.953245369101005,purchase,731,domestic,mobile,0
3.574263499005983,transfer,3500,domestic,web,0
18.784300781151416,purchase,512,domestic,mobile,0
14.158190425046666,purchase,2686,domestic,mobile,0
21.01235500154935,transfer,3083,domestic,mobile,0
8.311260055428344,transfer,2779,domestic,mobile,0
26.917115327734543,cash_withdrawal,3251,domestic,web,0
21.0781724159596,purchase,1844,domestic,web,0
59.728142876654054,purchase,130,domestic,mobile,0
4.6765120906180755,purchase,2234,domestic,web,0
54.22091160088954,cash_withdrawal,563,international,web,0
98.2537020689442,purchase,789,domestic,mobile,0
20.796608526432646,purchase,3303,domestic,mobile,0
66.6745151941696,purchase,2610,domestic,mobile,0
7.384415541095351,cash_withdrawal,3389,domestic,ATM,0
99.88985809830008,purchase,2111,domestic,mobile,0
59.649827862105866,transfer,678,domestic,ATM,0
30.400499620703286,purchase,972,domestic,web,0
72.6959541128578,purchase,1615,domestic,web,0
0.7023610267775612,transfer,243,domestic,ATM,0
39.76878752250783,purchase,139,domestic,web,0
73.68460219450182,cash_withdrawal,2565,domestic,mobile,0
72.04701335588679,purchase,1615,domestic,mobile,0
110.80839177282746,purchase,287,domestic,mobile,0
43.20173596409552,purchase,2533,domestic,web,0
55.67206417595511,cash_withdrawal,3133,domestic,mobile,0
57.82963935159129,purchase,3133,domestic,web,0
137.58174116340876,purchase,3045,domestic,mobile,0
15.779662321674778,purchase,708,domestic,web,0
11.136793106434514,purchase,1363,international,web,0
25.697882107342817,purchase,803,domestic,mobile,0
119.74954846296511,transfer,2993,domestic,web,0
93.85569055162965,purchase,3225,domestic,ATM,0
54.96026185327917,purchase,1128,domestic,mobile,0
34.96670911016173,purchase,3341,domestic,mobile,0
2.6685242839504015,transfer,2223,domestic,mobile,0
85.97631525189313,purchase,851,domestic,ATM,0
141.2067333205996,purchase,415,domestic,mobile,0
33.20179826967873,purchase,1797,domestic,mobile,0
15.717901028996245,transfer,3474,domestic,mobile,0
8.188214159732542,purchase,2626,domestic,mobile,0
113.52843163810815,purchase,3570,domestic,mobile,0
26.137023652531553,purchase,2493,domestic,mobile,0
6.215730792888988,purchase,3270,domestic,mobile,0
86.25929269042906,purchase,2160,domestic,mobile,0
24.4456286545864,purchase,358,domestic,web,0
20.337750546744758,purchase,2685,domestic,web,0
14.45090711393864,purchase,3499,domestic,mobile,0
15.041984850505852,purchase,3386,domestic,web,0
4.078847663440093,purchase,2072,domestic,ATM,0
74.122971324484,transfer,1009,domestic,mobile,0
41.93032369937934,transfer,25,international,web,1
4.634408351118956,purchase,1934,domestic,mobile,0
16.278967821346487,purchase,1756,domestic,web,0
104.81538129752246,cash_withdrawal,87,domestic,web,0
22.83888432115991,transfer,2423,domestic,web,0
9.901776191875863,purchase,1268,domestic,web,0
6.403444343923533,purchase,640,domestic,mobile,0
46.356586970943916,transfer,3614,domestic,web,0
40.411524096566566,purchase,3419,domestic,mobile,0
18.93801907088391,purchase,3067,domestic,mobile,0
71.57249288783703,purchase,1589,domestic,web,0
153.00832869321738,purchase,599,domestic,mobile,0
26.177327012433345,purchase,1579,domestic,mobile,0
82.13969130368787,cash_withdrawal,1338,domestic,web,0
16.597635333402472,purchase,2095,domestic,web,0
2.973285639384077,purchase,2339,international,mobile,0
85.12848903479231,purchase,98,domestic,mobile,0
136.46107357671355,purchase,1580,domestic,mobile,0
52.370389899573965,purchase,3105,domestic,mobile,0
33.81590199776577,purchase,706,domestic,mobile,0
73.26415451031303,purchase,2895,domestic,mobile,0
169.7977804682747,transfer,132,domestic,web,1
29.263090648417496,purchase,3088,domestic,web,0
23.356976263913168,cash_withdrawal,111,domestic,web,0
13.731423385780147,purchase,3086,domestic,mobile,0
204.20602367438482,transfer,43,domestic,web,1
16.1702370654051,purchase,3439,domestic,ATM,0
9.863535276191765,purchase,3532,domestic,mobile,0
2.302030497882628,purchase,270,domestic,web,0
35.275348738864984,purchase,2004,domestic,ATM,0
17.571990836621985,transfer,2336,domestic,mobile,0
7.766533490445192,purchase,1947,domestic,web,0
48.396651436948865,purchase,1522,domestic,web,0
27.389545084129217,purchase,3523,domestic,web,0
158.4398720715974,purchase,2531,domestic,web,0
249.94780379511755,transfer,1215,domestic,mobile,0
44.78730653297565,purchase,2123,domestic,mobile,0
27.746987946679475,cash_withdrawal,591,domestic,mobile,0
55.69820238257884,purchase,3626,domestic,mobile,0
80.81105790325789,purchase,570,domestic,mobile,0
10.889933042426637,purchase,1885,domestic,mobile,0
202.93251048341202,purchase,145,international,web,1
6.8406557923332,purchase,708,domestic,web,0
64.06270513521444,purchase,1347,domestic,web,0
71.14901324549238,transfer,2202,domestic,mobile,0
108.66378397315071,purchase,1785,domestic,web,0
38.345479146992204,cash_withdrawal,2020,domestic,mobile,0
16.219062821633493,purchase,940,domestic,web,0
17.654972182726702,transfer,1003,domestic,mobile,0
40.185841283077984,purchase,1750,international,mobile,0
14.442744656237739,purchase,1264,domestic,mobile,0
150.167814615444,cash_withdrawal,2147,domestic,web,0
52.30330982140459,purchase,2164,domestic,mobile,0
39.04794517037584,purchase,3462,domestic,mobile,0
58.19307990668292,purchase,3124,domestic,web,0
28.017780472107983,transfer,1817,domestic,mobile,0
65.76189174934603,purchase,1799,international,web,0
63.6764097232243,cash_withdrawal,209,domestic,mobile,0
113.21213246431157,transfer,2665,domestic,mobile,0
20.961569920849488,cash_withdrawal,1745,domestic,web,0
6.639173187790935,purchase,2273,domestic,mobile,0
67.79994598574825,purchase,892,domestic,mobile,0
55.06327516026851,purchase,1786,domestic,ATM,0
7.163502844895133,purchase,231,domestic,ATM,0
51.63512938618986,purchase,2070,domestic,ATM,0
106.28498823109442,purchase,3433,domestic,mobile,0
47.201923937563315,purchase,97,domestic,ATM,0
55.5990360274469,purchase,2801,domestic,web,0
96.80595255090651,purchase,358,domestic,mobile,0
107.0913332417349,transfer,2835,domestic,ATM,0
190.82069746512315,purchase,2976,domestic,ATM,0
31.138894502786542,purchase,1325,domestic,mobile,0
58.012138272238026,purchase,968,domestic,mobile,0
48.65452376765427,purchase,1172,international,mobile,0
35.65259962798689,cash_withdrawal,1915,domestic,mobile,0
67.50388222645876,cash_withdrawal,2531,domestic,ATM,0
73.68249795733674,purchase,2267,domestic,mobile,0
75.88522502893139,transfer,1455,domestic,web,0
81.90991605846757,purchase,937,domestic,web,0
144.8085841437218,transfer,1252,domestic,web,0
9.749281834062135,purchase,973,domestic,mobile,0
25.987042380817098,transfer,3328,domestic,mobile,0
34.9127709432908,purchase,44,domestic,mobile,0
11.779335003390013,purchase,2990,domestic,web,0
7.520872710472859,purchase,3141,domestic,mobile,0
131.90831269770115,purchase,923,domestic,mobile,0
52.18028092377419,cash_withdrawal,2744,domestic,mobile,0
17.899438414649225,purchase,2845,domestic,web,0
58.338929802859475,purchase,3371,domestic,web,0
50.736375122113785,purchase,2072,domestic,ATM,0
135.71555523709793,purchase,2225,domestic,mobile,0
9.005090057537746,transfer,1590,international,mobile,0
1.54291588669526,purchase,2451,domestic,mobile,0
50.62214460021356,purchase,2228,domestic,mobile,0
40.85764489035596,purchase,109,international,mobile,1
44.88363072075941,purchase,110,domestic,ATM,0
7.218647779765466,cash_withdrawal,1210,domestic,ATM,0
